    -1283.0,      0.0,     0.0,      672.0,    0.0,    0.0  
    -1331.0,      0.0,     8.0,      663.0,    0.0,    4.0  
        1383.0,      0.0,    -2.0,     -594.0,    0.0,   -2.0  
        1405.0,      0.0,     4.0,     -610.0,    0.0,    2.0  
        1290.0,      0.0,     0.0,     -556.0,    0.0,    0.0  
    -1214.0,      0.0,     5.0,      518.0,    0.0,    2.0  
        1146.0,      0.0,    -3.0,     -490.0,    0.0,   -1.0  
        1019.0,      0.0,    -1.0,     -527.0,    0.0,   -1.0  
    -1100.0,      0.0,     9.0,      465.0,    0.0,    4.0  
        -970.0,      0.0,     2.0,      496.0,    0.0,    1.0  
        1575.0,      0.0,    -6.0,      -50.0,    0.0,    0.0  
        934.0,      0.0,    -3.0,     -399.0,    0.0,   -1.0  
        922.0,      0.0,    -1.0,     -395.0,    0.0,   -1.0  
        815.0,      0.0,    -1.0,     -422.0,    0.0,   -1.0  
        834.0,      0.0,     2.0,     -440.0,    0.0,    1.0  
        1248.0,      0.0,     0.0,     -170.0,    0.0,    1.0  
        1338.0,      0.0,    -5.0,      -39.0,    0.0,    0.0  
        716.0,      0.0,    -2.0,     -389.0,    0.0,   -1.0  
        1282.0,      0.0,    -3.0,      -23.0,    0.0,    1.0  
        742.0,      0.0,     1.0,     -391.0,    0.0,    0.0  
        1020.0,      0.0,   -25.0,     -495.0,    0.0,  -10.0  
        715.0,      0.0,    -4.0,     -326.0,    0.0,    2.0  
        -666.0,      0.0,    -3.0,      369.0,    0.0,   -1.0  
        -667.0,      0.0,     1.0,      346.0,    0.0,    1.0  
        -704.0,      0.0,     0.0,      304.0,    0.0,    0.0  
        -694.0,      0.0,     5.0,      294.0,    0.0,    2.0  
    -1014.0,      0.0,    -1.0,        4.0,    0.0,   -1.0  
        -585.0,      0.0,    -2.0,      316.0,    0.0,   -1.0  
        -949.0,      0.0,     1.0,        8.0,    0.0,   -1.0  
        -595.0,      0.0,     0.0,      258.0,    0.0,    0.0  
        528.0,      0.0,     0.0,     -279.0,    0.0,    0.0  
        -590.0,      0.0,     4.0,      252.0,    0.0,    2.0  
        570.0,      0.0,    -2.0,     -244.0,    0.0,   -1.0  
        -502.0,      0.0,     3.0,      250.0,    0.0,    2.0  
        -875.0,      0.0,     1.0,       29.0,    0.0,    0.0  
        -492.0,      0.0,    -3.0,      275.0,    0.0,   -1.0  
        535.0,      0.0,    -2.0,     -228.0,    0.0,   -1.0  
        -467.0,      0.0,     1.0,      240.0,    0.0,    1.0  
        591.0,      0.0,     0.0,     -253.0,    0.0,    0.0  
        -453.0,      0.0,    -1.0,      244.0,    0.0,   -1.0  
        766.0,      0.0,     1.0,        9.0,    0.0,    0.0  
        -446.0,      0.0,     2.0,      225.0,    0.0,    1.0  
        -488.0,      0.0,     2.0,      207.0,    0.0,    1.0  
        -468.0,      0.0,     0.0,      201.0,    0.0,    0.0  
        -421.0,      0.0,     1.0,      216.0,    0.0,    1.0  
        463.0,      0.0,     0.0,     -200.0,    0.0,    0.0  
        -673.0,      0.0,     2.0,       14.0,    0.0,    0.0  
        658.0,      0.0,     0.0,       -2.0,    0.0,    0.0  
        -438.0,      0.0,     0.0,      188.0,    0.0,    0.0  
        -390.0,      0.0,     0.0,      205.0,    0.0,    0.0  
        639.0,    -11.0,    -2.0,      -19.0,    0.0,    0.0  
        412.0,      0.0,    -2.0,     -176.0,    0.0,   -1.0  
        -361.0,      0.0,     0.0,      189.0,    0.0,    0.0  
        360.0,      0.0,    -1.0,     -185.0,    0.0,   -1.0  
        588.0,      0.0,    -3.0,      -24.0,    0.0,    0.0  
        -578.0,      0.0,     1.0,        5.0,    0.0,    0.0  
        -396.0,      0.0,     0.0,      171.0,    0.0,    0.0  
        565.0,      0.0,    -1.0,       -6.0,    0.0,    0.0  
        -335.0,      0.0,    -1.0,      184.0,    0.0,   -1.0  
        357.0,      0.0,     1.0,     -154.0,    0.0,    0.0  
        321.0,      0.0,     1.0,     -174.0,    0.0,    0.0  
        -301.0,      0.0,    -1.0,      162.0,    0.0,    0.0  
        -334.0,      0.0,     0.0,      144.0,    0.0,    0.0  
        493.0,      0.0,    -2.0,      -15.0,    0.0,    0.0  
        494.0,      0.0,    -2.0,      -19.0,    0.0,    0.0  
        337.0,      0.0,    -1.0,     -143.0,    0.0,   -1.0  
        280.0,      0.0,    -1.0,     -144.0,    0.0,    0.0  
        309.0,      0.0,     1.0,     -134.0,    0.0,    0.0  
        -263.0,      0.0,     2.0,      131.0,    0.0,    1.0  
        253.0,      0.0,     1.0,     -138.0,    0.0,    0.0  
        245.0,      0.0,     0.0,     -128.0,    0.0,    0.0  
        416.0,      0.0,    -2.0,      -17.0,    0.0,    0.0  
        -229.0,      0.0,     0.0,      128.0,    0.0,    0.0  
        231.0,      0.0,     0.0,     -120.0,    0.0,    0.0  
        -259.0,      0.0,     2.0,      109.0,    0.0,    1.0  
        375.0,      0.0,    -1.0,       -8.0,    0.0,    0.0  
        252.0,      0.0,     0.0,     -108.0,    0.0,    0.0  
        -245.0,      0.0,     1.0,      104.0,    0.0,    0.0  
        243.0,      0.0,    -1.0,     -104.0,    0.0,    0.0  
        208.0,      0.0,     1.0,     -112.0,    0.0,    0.0  
        199.0,      0.0,     0.0,     -102.0,    0.0,    0.0  
        -208.0,      0.0,     1.0,      105.0,    0.0,    0.0  
        335.0,      0.0,    -2.0,      -14.0,    0.0,    0.0  
        -325.0,      0.0,     1.0,        7.0,    0.0,    0.0  
        -187.0,      0.0,     0.0,       96.0,    0.0,    0.0  
        197.0,      0.0,    -1.0,     -100.0,    0.0,    0.0  
        -192.0,      0.0,     2.0,       94.0,    0.0,    1.0  
        -188.0,      0.0,     0.0,       83.0,    0.0,    0.0  
        276.0,      0.0,     0.0,       -2.0,    0.0,    0.0  
        -286.0,      0.0,     1.0,        6.0,    0.0,    0.0  
        186.0,      0.0,    -1.0,      -79.0,    0.0,    0.0  
        -219.0,      0.0,     0.0,       43.0,    0.0,    0.0  
        276.0,      0.0,     0.0,        2.0,    0.0,    0.0  
        -153.0,      0.0,    -1.0,       84.0,    0.0,    0.0  
        -156.0,      0.0,     0.0,       81.0,    0.0,    0.0  
        -154.0,      0.0,     1.0,       78.0,    0.0,    0.0  
        -174.0,      0.0,     1.0,       75.0,    0.0,    0.0  
        -163.0,      0.0,     2.0,       69.0,    0.0,    1.0  
        -228.0,      0.0,     0.0,        1.0,    0.0,    0.0  
        91.0,      0.0,    -4.0,      -54.0,    0.0,   -2.0  
        175.0,      0.0,     0.0,      -75.0,    0.0,    0.0  
        -159.0,      0.0,     0.0,       69.0,    0.0,    0.0  
        141.0,      0.0,     0.0,      -72.0,    0.0,    0.0  
        147.0,      0.0,     0.0,      -75.0,    0.0,    0.0  
        -132.0,      0.0,     0.0,       69.0,    0.0,    0.0  
        159.0,      0.0,   -28.0,      -54.0,    0.0,   11.0  
        213.0,      0.0,     0.0,       -4.0,    0.0,    0.0  
        123.0,      0.0,     0.0,      -64.0,    0.0,    0.0  
        -118.0,      0.0,    -1.0,       66.0,    0.0,    0.0  
        144.0,      0.0,    -1.0,      -61.0,    0.0,    0.0  
        -121.0,      0.0,     1.0,       60.0,    0.0,    0.0  
        -134.0,      0.0,     1.0,       56.0,    0.0,    1.0  
        -105.0,      0.0,     0.0,       57.0,    0.0,    0.0  
        -102.0,      0.0,     0.0,       56.0,    0.0,    0.0  
        120.0,      0.0,     0.0,      -52.0,    0.0,    0.0  
        101.0,      0.0,     0.0,      -54.0,    0.0,    0.0  
        -113.0,      0.0,     0.0,       59.0,    0.0,    0.0  
        -106.0,      0.0,     0.0,       61.0,    0.0,    0.0  
        -129.0,      0.0,     1.0,       55.0,    0.0,    0.0  
        -114.0,      0.0,     0.0,       57.0,    0.0,    0.0  
        113.0,      0.0,    -1.0,      -49.0,    0.0,    0.0  
        -102.0,      0.0,     0.0,       44.0,    0.0,    0.0  
        -94.0,      0.0,     0.0,       51.0,    0.0,    0.0  
        -100.0,      0.0,    -1.0,       56.0,    0.0,    0.0  
        87.0,      0.0,     0.0,      -47.0,    0.0,    0.0  
        161.0,      0.0,     0.0,       -1.0,    0.0,    0.0  
        96.0,      0.0,     0.0,      -50.0,    0.0,    0.0  
        151.0,      0.0,    -1.0,       -5.0,    0.0,    0.0  
        -104.0,      0.0,     0.0,       44.0,    0.0,    0.0  
        -110.0,      0.0,     0.0,       48.0,    0.0,    0.0  
        -100.0,      0.0,     1.0,       50.0,    0.0,    0.0  
        92.0,      0.0,    -5.0,       12.0,    0.0,   -2.0  
        82.0,      0.0,     0.0,      -45.0,    0.0,    0.0  
        82.0,      0.0,     0.0,      -45.0,    0.0,    0.0  
        -78.0,      0.0,     0.0,       41.0,    0.0,    0.0  
        -77.0,      0.0,     0.0,       43.0,    0.0,    0.0  
        2.0,      0.0,     0.0,       54.0,    0.0,    0.0  
        94.0,      0.0,     0.0,      -40.0,    0.0,    0.0  
        -93.0,      0.0,     0.0,       40.0,    0.0,    0.0  
        -83.0,      0.0,    10.0,       40.0,    0.0,   -2.0  
        83.0,      0.0,     0.0,      -36.0,    0.0,    0.0  
        -91.0,      0.0,     0.0,       39.0,    0.0,    0.0  
        128.0,      0.0,     0.0,       -1.0,    0.0,    0.0  
        -79.0,      0.0,     0.0,       34.0,    0.0,    0.0  
        -83.0,      0.0,     0.0,       47.0,    0.0,    0.0  
        84.0,      0.0,     0.0,      -44.0,    0.0,    0.0  
        83.0,      0.0,     0.0,      -43.0,    0.0,    0.0  
        91.0,      0.0,     0.0,      -39.0,    0.0,    0.0  
        -77.0,      0.0,     0.0,       39.0,    0.0,    0.0  
        84.0,      0.0,     0.0,      -43.0,    0.0,    0.0  
        -92.0,      0.0,     1.0,       39.0,    0.0,    0.0  
        -92.0,      0.0,     1.0,       39.0,    0.0,    0.0  
        -94.0,      0.0,     0.0,        0.0,    0.0,    0.0  
        68.0,      0.0,     0.0,      -36.0,    0.0,    0.0  
        -61.0,      0.0,     0.0,       32.0,    0.0,    0.0  
        71.0,      0.0,     0.0,      -31.0,    0.0,    0.0  
        62.0,      0.0,     0.0,      -34.0,    0.0,    0.0  
        -63.0,      0.0,     0.0,       33.0,    0.0,    0.0  
        -73.0,      0.0,     0.0,       32.0,    0.0,    0.0  
        115.0,      0.0,     0.0,       -2.0,    0.0,    0.0  
        -103.0,      0.0,     0.0,        2.0,    0.0,    0.0  
        63.0,      0.0,     0.0,      -28.0,    0.0,    0.0  
        74.0,      0.0,     0.0,      -32.0,    0.0,    0.0  
        -103.0,      0.0,    -3.0,        3.0,    0.0,   -1.0  
        -69.0,      0.0,     0.0,       30.0,    0.0,    0.0  
        57.0,      0.0,     0.0,      -29.0,    0.0,    0.0  
        94.0,      0.0,     0.0,       -4.0,    0.0,    0.0  
        64.0,      0.0,     0.0,      -33.0,    0.0,    0.0  
        -63.0,      0.0,     0.0,       26.0,    0.0,    0.0  
        -38.0,      0.0,     0.0,       20.0,    0.0,    0.0  
        -43.0,      0.0,     0.0,       24.0,    0.0,    0.0  
        -45.0,      0.0,     0.0,       23.0,    0.0,    0.0  
        47.0,      0.0,     0.0,      -24.0,    0.0,    0.0  
        -48.0,      0.0,     0.0,       25.0,    0.0,    0.0  
        45.0,      0.0,     0.0,      -26.0,    0.0,    0.0  
        56.0,      0.0,     0.0,      -25.0,    0.0,    0.0  
        88.0,      0.0,     0.0,        2.0,    0.0,    0.0  
        -75.0,      0.0,     0.0,        0.0,    0.0,    0.0  
        85.0,      0.0,     0.0,        0.0,    0.0,    0.0  
        49.0,      0.0,     0.0,      -26.0,    0.0,    0.0  
        -74.0,      0.0,    -3.0,       -1.0,    0.0,   -1.0  
        -39.0,      0.0,     0.0,       21.0,    0.0,    0.0  
        45.0,      0.0,     0.0,      -20.0,    0.0,    0.0  
        51.0,      0.0,     0.0,      -22.0,    0.0,    0.0  
        -40.0,      0.0,     0.0,       21.0,    0.0,    0.0  
        41.0,      0.0,     0.0,      -21.0,    0.0,    0.0  
        -42.0,      0.0,     0.0,       24.0,    0.0,    0.0  
        -51.0,      0.0,     0.0,       22.0,    0.0,    0.0  
        -42.0,      0.0,     0.0,       22.0,    0.0,    0.0  
        39.0,      0.0,     0.0,      -21.0,    0.0,    0.0  
        46.0,      0.0,     0.0,      -18.0,    0.0,    0.0  
        -53.0,      0.0,     0.0,       22.0,    0.0,    0.0  
        82.0,      0.0,     0.0,       -4.0,    0.0,    0.0  
        81.0,      0.0,    -1.0,       -4.0,    0.0,    0.0  
        47.0,      0.0,     0.0,      -19.0,    0.0,    0.0  
        53.0,      0.0,     0.0,      -23.0,    0.0,    0.0  
        -45.0,      0.0,     0.0,       22.0,    0.0,    0.0  
        -44.0,      0.0,     0.0,       -2.0,    0.0,    0.0  
        -33.0,      0.0,     0.0,       16.0,    0.0,    0.0  
        -61.0,      0.0,     0.0,        1.0,    0.0,    0.0  
        -38.0,      0.0,     0.0,       19.0,    0.0,    0.0  
        -33.0,      0.0,     0.0,       21.0,    0.0,    0.0  
        -60.0,      0.0,     0.0,        0.0,    0.0,    0.0  
        48.0,      0.0,     0.0,      -10.0,    0.0,    0.0  
        38.0,      0.0,     0.0,      -20.0,    0.0,    0.0  
        31.0,      0.0,     0.0,      -13.0,    0.0,    0.0  
        -32.0,      0.0,     0.0,       15.0,    0.0,    0.0  
        45.0,      0.0,     0.0,       -8.0,    0.0,    0.0  
        -44.0,      0.0,     0.0,       19.0,    0.0,    0.0  
        -51.0,      0.0,     0.0,        0.0,    0.0,    0.0  
        -36.0,      0.0,     0.0,       20.0,    0.0,    0.0  
        44.0,      0.0,     0.0,      -19.0,    0.0,    0.0  
        -60.0,      0.0,     0.0,        2.0,    0.0,    0.0  
        35.0,      0.0,     0.0,      -18.0,    0.0,    0.0  
        47.0,      0.0,     0.0,       -1.0,    0.0,    0.0  
        36.0,      0.0,     0.0,      -15.0,    0.0,    0.0  
        -36.0,      0.0,     0.0,       20.0,    0.0,    0.0  
        -35.0,      0.0,     0.0,       19.0,    0.0,    0.0  
        -37.0,      0.0,     0.0,       19.0,    0.0,    0.0  
        32.0,      0.0,     0.0,      -16.0,    0.0,    0.0  
        35.0,      0.0,     0.0,      -14.0,    0.0,    0.0  
        32.0,      0.0,     0.0,      -13.0,    0.0,    0.0  
        65.0,      0.0,     0.0,       -2.0,    0.0,    0.0  
        47.0,      0.0,     0.0,       -1.0,    0.0,    0.0  
        32.0,      0.0,     0.0,      -16.0,    0.0,    0.0  
        37.0,      0.0,     0.0,      -16.0,    0.0,    0.0  
        -30.0,      0.0,     0.0,       15.0,    0.0,    0.0  
        -32.0,      0.0,     0.0,       16.0,    0.0,    0.0  
        -31.0,      0.0,     0.0,       13.0,    0.0,    0.0  
        37.0,      0.0,     0.0,      -16.0,    0.0,    0.0  
        31.0,      0.0,     0.0,      -13.0,    0.0,    0.0  
        49.0,      0.0,     0.0,       -2.0,    0.0,    0.0  
        32.0,      0.0,     0.0,      -13.0,    0.0,    0.0  
        -43.0,      0.0,     0.0,       18.0,    0.0,    0.0  
        -32.0,      0.0,     0.0,       14.0,    0.0,    0.0  
        30.0,      0.0,     0.0,        0.0,    0.0,    0.0  
        -34.0,      0.0,     0.0,       15.0,    0.0,    0.0  
        -36.0,      0.0,     0.0,        0.0,    0.0,    0.0  
        -38.0,      0.0,     0.0,        0.0,    0.0,    0.0  
        -31.0,      0.0,     0.0,        0.0,    0.0,    0.0  
        -34.0,      0.0,     0.0,        0.0,    0.0,    0.0  
        -35.0,      0.0,     0.0,        0.0,    0.0,    0.0  
        30.0,      0.0,     0.0,       -2.0,    0.0,    0.0  
        0.0,      0.0, -1988.0,        0.0,    0.0,-1679.0  
        0.0,      0.0,   -63.0,        0.0,    0.0,  -27.0  
        0.0,      0.0,   364.0,        0.0,    0.0,  176.0  
        0.0,      0.0, -1044.0,        0.0,    0.0, -891.0  
        0.0,      0.0,   330.0,        0.0,    0.0,    0.0  
        0.0,      0.0,    30.0,        0.0,    0.0,   14.0  
        0.0,      0.0,  -162.0,        0.0,    0.0, -138.0  
        0.0,      0.0,    75.0,        0.0,    0.0,    0.0 
